231
0 308.000031,167.999802,262.000000,165.999832,268.000061,207.000015,312.999969,204.999878,321.999969,211.000183,272.000061,214.000076,265.999908,258.999847,306.999908,252.000092,327.000000,268.000061,277.000000,272.000061,
1 307.999664,168.039963,262.028412,166.074554,268.058228,207.197769,313.039124,205.241898,322.011688,211.251511,272.071198,214.155136,266.009460,259.234833,307.039703,252.198318,327.003754,268.189209,276.986938,272.299408,
2 307.995056,168.046585,262.087158,166.217239,268.129303,207.292877,313.100922,205.221985,322.105713,211.279495,272.146973,214.309601,266.056885,259.189453,307.106628,252.166138,327.114014,268.098938,277.058105,272.193512,
3 307.989410,168.063721,262.100555,166.212692,268.069916,207.312881,313.058960,205.286346,322.058350,211.317108,272.099304,214.300934,266.017761,259.242004,307.079437,252.226456,327.018951,268.207092,277.010345,272.215942,
4 308.019165,168.080399,262.116272,166.208557,268.117310,207.371460,313.109283,205.250900,322.108673,211.276932,272.156494,214.367889,266.045105,259.301575,307.067261,252.239273,327.051666,268.345520,277.064484,272.411072,
5 308.024078,168.253464,262.185547,166.347290,268.155273,207.418076,313.180328,205.352829,322.186798,211.380478,272.189240,214.447556,266.092773,259.365601,307.138916,252.335754,327.156799,268.251709,277.086456,272.325500,
6 308.312653,168.256729,262.319458,166.326248,268.283508,207.454819,313.263123,205.432526,322.238617,211.400742,272.294434,214.464630,266.144562,259.404144,307.236420,252.387909,327.218231,268.273438,277.125458,272.415436,
7 308.405121,168.251450,262.395264,166.287933,268.404266,207.446457,313.386292,205.384369,322.397064,211.379303,272.395477,214.442993,266.334106,259.401672,307.350067,252.361038,327.352264,268.257263,277.347015,272.427216,
8 308.546570,168.022614,262.506409,166.152512,268.530823,207.222183,313.466309,205.174118,322.484955,211.205490,272.519165,214.236313,266.409363,259.173859,307.471375,252.131485,327.453674,267.837433,277.409454,272.157013,
9 308.650909,168.131653,262.708069,166.355637,268.630249,207.464447,313.558350,205.458755,322.592468,211.470444,272.595306,214.510498,266.551636,259.384094,307.596558,252.394974,327.544647,268.256226,277.525055,272.380737,
10 308.842621,168.411942,262.880707,166.423111,268.863220,207.494446,313.796478,205.475098,322.788727,211.434692,272.857880,214.515320,266.754547,259.466492,307.757507,252.458588,327.784851,268.248718,277.680206,272.468048,
11 308.943176,169.351120,263.181152,167.532471,269.130310,208.604431,314.105255,206.592804,323.057434,212.510315,273.136108,215.621338,267.022278,260.541351,307.964691,253.486328,327.962616,269.204620,277.977722,273.496552,
12 309.048889,169.130844,263.163361,167.212433,269.044647,208.284164,314.018707,206.269379,322.943512,212.241760,273.012268,215.265381,266.831360,260.186584,307.856201,253.218170,327.820557,269.050476,277.783081,273.164703,
13 309.049988,169.923035,263.041290,168.110550,269.076416,209.133560,314.058716,207.100952,323.034546,213.064117,273.089050,216.123276,267.045593,261.156433,308.030548,253.995926,328.008575,269.776855,278.013794,274.181915,
14 309.083282,172.068527,263.200256,170.311172,269.217926,211.311188,314.222931,209.183685,323.204559,215.105484,273.228119,218.315582,267.080261,263.150940,308.069977,256.152649,328.076508,271.791382,278.033722,276.075256,
15 309.084412,171.205399,263.217468,169.328552,269.215820,210.430191,314.209076,208.317932,323.184692,214.280869,273.231995,217.421249,267.056946,262.384033,308.112976,255.247482,328.087128,271.288391,278.017242,275.430664,
16 309.028625,171.246414,263.154846,169.364639,268.974548,210.491928,313.975128,208.438690,322.969727,214.401733,272.937866,217.505524,266.747375,262.538208,307.897522,255.413971,327.854675,271.365967,277.685364,275.553345,
17 309.041229,171.678940,263.017761,169.943771,268.934814,210.926758,313.971832,208.936249,322.936401,214.894012,272.903778,217.971405,266.749084,262.867065,307.883148,255.867249,327.843567,271.506927,277.676636,275.847961,
18 308.950012,172.011047,262.949371,170.340378,268.895264,211.420105,313.953064,209.345795,322.939667,215.303085,272.888519,218.453323,266.739441,263.474121,307.896271,256.364136,327.867889,272.375305,277.684509,276.473358,
19 308.871185,170.638901,262.737549,168.636276,268.688904,209.788895,313.719849,207.795273,322.744049,213.746490,272.681610,216.869995,266.495819,262.042480,307.708008,254.843231,327.638092,270.600128,277.472931,275.143066,
20 308.922852,171.012268,262.777405,169.243118,268.836121,210.291397,313.890381,208.271530,322.899292,214.215347,272.816010,217.363281,266.705261,262.422211,307.894653,255.322510,327.875275,271.150391,277.683685,275.429413,
21 308.833466,170.493484,262.700806,168.714600,268.690063,209.811752,313.827728,207.737411,322.841736,213.643936,272.708374,216.914673,266.678680,262.140442,307.900665,254.814346,327.881439,270.793274,277.664001,275.168945,
22 308.606506,169.985947,262.295563,168.058502,268.277435,209.272064,313.538147,207.243698,322.551331,213.261307,272.307159,216.287827,266.196167,261.538940,307.455719,254.287125,327.449432,270.217896,277.185364,274.582245,
23 308.172241,169.692688,261.884216,168.002518,267.929443,209.240509,313.249176,207.179459,322.240448,213.188461,271.960205,216.303833,265.838928,261.467834,307.148254,254.230087,327.190643,270.198029,276.832581,274.472473,
24 307.675720,169.257477,261.286285,167.340714,267.367737,208.677277,312.618835,206.632324,321.634308,212.586960,271.417480,215.741638,265.274658,261.052246,306.621857,253.744019,326.670929,269.744843,276.244232,274.130371,
25 307.040344,169.082428,260.766235,167.159592,266.809113,208.609497,312.227356,206.540222,321.213409,212.532150,270.856812,215.678635,264.736877,260.942932,306.123352,253.723785,326.180481,269.652954,275.730499,273.997803,
26 306.730743,169.671600,260.254120,167.689285,266.305420,209.243988,311.726746,207.240677,320.738678,213.255417,270.351837,216.339737,264.218811,261.617126,305.668701,254.363739,325.670441,270.361450,275.168976,274.628876,
27 306.681549,170.114212,260.266418,168.116104,266.228516,209.648773,311.702148,207.608551,320.713226,213.624725,270.298157,216.755692,264.104919,262.091095,305.653564,254.856247,325.653351,270.840393,275.090485,275.106110,
28 306.818787,169.673203,260.284058,167.552383,266.340454,209.213104,311.833069,207.222733,320.795319,213.251770,270.365234,216.294418,264.168884,261.685913,305.705841,254.429855,325.742706,270.393372,275.131836,274.828186,
29 307.500610,170.418518,261.052795,168.512665,266.953186,210.029633,312.533875,208.142197,321.529724,214.213959,270.952209,217.243530,264.676575,262.490143,306.326447,255.352661,326.370697,271.102478,275.665558,275.566040,
30 308.519196,170.734894,261.955872,168.551010,267.804962,210.229065,313.440582,208.383652,322.401398,214.442261,271.742859,217.368561,265.426056,262.777496,307.097748,255.567322,327.058197,271.767395,276.405090,275.879211,
31 310.440948,171.156982,263.890015,168.936478,269.540314,210.707565,315.241821,208.848541,324.154968,214.971786,273.535522,217.818497,267.026855,263.312866,308.712433,256.101471,328.689514,272.214661,277.957764,276.399933,
32 312.807281,172.790726,266.482452,170.853043,272.095490,212.396118,317.568481,210.551666,326.516113,216.616241,276.032623,219.549271,269.504059,264.898865,311.092896,257.771759,331.039978,274.079254,280.428925,277.983032,
33 315.254028,173.880280,269.022064,171.837296,274.352661,213.463730,319.870667,211.693390,328.764648,217.760864,278.321655,220.606873,271.565002,265.943298,313.340057,258.867676,333.200409,275.355713,282.465881,278.996124,
34 318.248932,173.228180,272.038696,170.851776,277.405396,212.474899,322.930511,210.720428,331.801727,216.892212,281.316193,219.620819,274.496765,265.110321,316.302979,257.965759,336.016907,274.418060,285.394470,278.265533,
35 321.663910,173.979172,275.524963,172.001343,280.987976,213.523132,326.401398,211.711792,335.295685,217.787888,284.919739,220.657959,278.303040,266.033386,319.864899,258.928009,339.709381,275.164185,289.187683,279.056091,
36 324.109344,174.459488,278.052917,172.476059,283.572845,214.132050,328.956390,212.215317,337.841980,218.284729,287.520294,221.321075,280.923737,266.778320,322.554138,259.421570,342.441223,275.761322,291.829712,279.903412,
37 327.180511,172.644257,281.103729,170.512375,286.625916,212.345016,332.027405,210.435074,340.910339,216.486801,290.549927,219.473053,283.928284,265.050812,325.608826,257.694366,345.469208,274.092255,294.820099,278.217102,
38 329.776764,171.687546,283.783813,169.815674,289.361206,211.535355,334.643005,209.650757,343.573853,215.760361,293.322693,218.699341,286.636597,264.254456,328.298218,257.005859,348.019531,273.378723,297.536407,277.342316,
39 332.715515,170.835480,286.596466,168.797562,292.086365,210.568604,337.433472,208.763870,346.301483,214.978821,295.932617,217.690201,289.273346,263.225891,330.920868,256.054932,350.679932,272.755341,300.126404,276.339325,
40 334.851593,168.819061,288.812225,166.702988,294.159790,208.605392,339.573700,206.909378,348.467712,213.114883,298.061615,215.780350,291.222809,261.369019,333.000031,254.191086,352.702057,270.996399,302.067688,274.559723,
41 336.571747,168.089569,290.419189,165.950195,295.670074,207.869812,341.148224,206.213409,349.984131,212.422150,299.548889,215.112961,292.668671,260.537262,334.504608,253.497681,354.115875,270.145081,303.533600,273.714081,
42 338.502228,168.457047,292.277405,166.524750,297.677399,208.478195,343.160034,206.704422,351.983154,212.848358,301.590088,215.669052,294.872101,261.306335,336.713501,254.165329,356.405945,270.967102,305.755829,274.460754,
